Timestamps,Comments,VADER Compound,AFINN Score,TextBlob Polarity
2023-10-25T00:55:17Z,"The fact two people are sat around a table laughing about this is exactl tyhe problem. There are men simiar to the lawyer scamming the exchequer out of billions, many of them with connections or seats in the HOP. Rip up the regs and start again. No more.",-0.1779,-2,0.125
2023-10-25T00:42:55Z,The tax is a massive issue and Amazon is the very worst option. Why are we indulging these people?,-0.5709,-3,-0.5
2023-10-25T00:39:03Z,"Surprised you didn't try chemicals, or mention them. Something like lens cleaner for example... highly flammable and quite nasty.",0.0534,1,-0.246666667
2023-10-25T00:29:18Z,"""Knife party!""",0.4019,0,0
2023-10-25T00:26:37Z,"Quality banter the whole way through with some justice on the side, excellent dish and well served 👏",0.8481,7,0.6
2023-10-25T00:26:05Z,"This sort of treatment isn't exclusive to amazon, a lot of warehouses are the same.",-0.2235,2,0
2023-10-25T00:14:35Z,I worked in an FC for 3 months over summer it ain’t bad at all. On ship dock I would just chill on my phone basically for 10 hours. Stow or pick is obviously worse tho because u have to hit a certain units per hour,0.2144,-5,-0.295238095
2023-10-25T00:13:02Z,"You really should have muted the Alexa knife part, my Alexa just tried to buy a £28 knife set!",0,0,0.2
2023-10-25T00:04:02Z,"Oy ve goyim, my inner jew is writhing in agony as it watches children drink water. My jew is flailing wildly in the night, sweat dripping into its beady, unforgiving eyes.",-0.4215,-2,0.05
2023-10-25T00:01:20Z,"This is true because of the work load on drivers an staff I’m not scared 😂imagine 250 drops a day everyday for a year over 40,000 boxes 📦 delivered thousands of customers no time to go the toilet I feel sorry for females no trolleys for moving deliveries they have self employed workers who get it way worse than employees I’ve broken my back an can not pick up my kids now.😢you should not use kids to demonstrate knife’s can be delivered because they will think that is ok to have knife’s it’s not right but they should not of been given to you in the first place.",-0.3065,-7,-0.057619048
2023-10-24T23:53:43Z,if this is true then its absolute ingenious work,0.4215,2,0.35
2023-10-24T23:43:26Z,A add every 3ins makes this un watchable kmt,0,0,0
2023-10-24T23:39:39Z,All the warehouses are like this…  BM ArGos back aches feet hurt it’s all the time…… they could never afford robots lol they got humans,-0.6407,3,0.4
2023-10-24T23:34:59Z,"Just wanted to say that I watched your program on TV tonight and was blown away by your absolutely brilliant documentary. It was informative, intelligent and presented in such an entertaining way that I was hooked from start to finish. I have always wondered why there was so many bottles of piss along out roads blighting up the country side. Not only do we have to contend with thousands of Amazon vans trying to knock us off our bikes we’ve also got to watch what we walk on. Thanks Bezos for fx#*!#* up the planet.",0.902,5,0.3625
2023-10-24T23:23:32Z,The thoughts of some poor lad seeing Release at #1 and said ah I'll give it a go. Then got actual piss cracks me up 😂😂,-0.8225,-8,-0.3
2023-10-24T23:20:09Z,This is BS. Who is this donut?So what you have to walk around and stand up and actually do some work! Jeez that's terrible. Loads of physical jobs are tiring. OK so they aren't the nicest company to work.for but with that many employees in one site you need to have some control.,-0.3103,-3,0
2023-10-24T23:10:28Z,"You naive man. You can't catch amazon braking the law. They used best solicitors in the world to make their rules and build system. The only thing you can potentially do to harm amazon is to stop buying anything from them and stop even using their website. Even then you taking part of that company making profit by using other people products, as many people who you meet using amazon,so you still helping amazon.",-0.308,1,0.179166667
2023-10-24T22:54:47Z,"Amazon's statement at the end about how much tax they pay might seem impressive, but I bet the majority of that will be employees PAYE tax and VAT on the products they sell and resell. Not a tax on their profits at all.",0.6956,4,0.6
2023-10-24T22:54:27Z,Why did I get an ad for Amazon are hiring on my home page after watching this documentary,0.1779,0,0
2023-10-24T22:45:41Z,OH MY GOD HE LOOKS LIKE GILES,0.5574,3,0
2023-10-24T22:44:16Z,How ironic that I had an amazon advert pop up halfway through this!,0.0516,-1,0.2
2023-10-24T22:44:16Z,Fair play..  Some good shit there pal.. :),0.1531,1,0.4
2023-10-24T22:42:50Z,It's so scary that a 6 year old can easily buy a large knife from Amazon without ANY kind of checks at all.,-0.101,-2,0.16952381
2023-10-24T22:42:04Z,Stupid waste of my time .... I was hoping for an informative documentary. This guy isn't funny in the least 🙄,-0.7009,3,-0.21
2023-10-24T22:38:35Z,Just cancelled Amazon subscription,-0.0772,-1,0
2023-10-24T22:33:56Z,"i used to work at amazon (In the UK), great place to work. might be different for delivery drivers but the stages before delivery is where i used to work, i actually liked it most of the time.",0.765,5,0.475
2023-10-24T22:29:06Z,"How do you think those corporations making money, while keeping their prices low? They squeezing workers to the limits.",-0.2732,-1,0
2023-10-24T22:24:42Z,I have just gone on to Amazon and searched for the drink the results are all about drivers pee,0.1779,0,0
2023-10-24T22:22:20Z,Just bought all my halloween stuff tonight off Amazon as the next day delivery is a winner.,0.6705,4,0
2023-10-24T22:18:12Z,Channel 4 are the best broadcaster in the UK. Not a surprise the tories tried to threaten them by selling.,0.1989,1,1
2023-10-24T22:11:34Z,"Boycott Amazon !!! 
Too expensive anyway",-0.1531,-2,-0.5
2023-10-24T22:09:07Z,The whole place looks like a sodding concentration camp! Was offered a job at their Coventry warehouse a few months back in the summer 2023 Thank Christ I didn’t take it!,0.6124,4,0
2023-10-24T22:08:58Z,"Great they give clowns millions to produce series on Amazon prime i think one woman got 150 million for a three year contract and produced nothing, but then treat workers like this.",0.5045,5,0.8
2023-10-24T22:08:57Z,"Most millennials and Zoomers have no clue what real work is. My first job was cleaning out the oil storage tanks at Stanlow oil refinery. Old man was a Miner in South Wales, and his father before him. Quit your whining or quit.",-0.4767,-1,0.2625
2023-10-24T22:08:53Z,Yet you all still want your shit. Stop ordering from them,-0.6705,-4,-0.2
2023-10-24T21:52:33Z,"Genious love this,they really don't like been played at there own game lol",0.5538,4,0.34
2023-10-24T21:52:15Z,"I instantly went to Amazon to buy this drink, it's gone :(",0.1779,0,0
2023-10-24T21:50:38Z,"Like legit, I would not mind what so fucking ever if my package took a few days to get to me, no need for it to be next day. Rather wait longer and make sure the workers are that bit less under stress",0.0202,-4,-0.093333333
2023-10-24T21:46:06Z,Absolutely brilliant. Weird - I've never bought a single thing off Amazon. And now I never will..!!,0.5879,2,0.10952381
2023-10-24T21:45:35Z,"And after a 50 minute episode of 'why not to purchase from Amazon', I will continue to purchase from Amazon",0.34,0,0
2023-10-24T21:40:24Z,"I've worked in a Sainsburys warehouse and they are no better, at one point the agency they used was literally going over to Europe and bringing 100 at a time back to the uk and charging them 70% of their wages for food, transport, uniforms and washing and board and hardly any had a decent grasp of English which was requested because of H&S.",0.1779,1,-0.075
2023-10-24T21:36:06Z,"""F**k you for screwing me over"" lol",0.2263,3,0.8
2023-10-24T21:35:46Z,This needs more views. Billions in fact.,0,0,0.5
2023-10-24T21:33:37Z,"Roads are not maintained out of income tax at all. 
Roads are maintained from petrol and diesel tax ALONE. 
There is no road tax, just for your information, this was scraped multiple decades ago. I haven't have possibility of being alive, my parents weren't alive yet. 
No income taxes do pay literally everything",-0.1531,-3,0.066666667
2023-10-24T21:32:44Z,is this supposed to be funny? can’t get past the annoying host what were they thinking?,0.0516,2,-0.266666667
2023-10-24T21:31:39Z,Fun Fact: Hold Spacebar For 2x Speed,0.5106,4,0.3
2023-10-24T21:25:44Z,"why does amazon get so much hate? if the work is bad, dont work there, if enough people walk out, theyll change their attitude. amazon isnt the issue, its management and the agencies that hire for them. iI enjoyed my time in amazon  as a green badge because i showed the supervisors i dont respect their authority and i wasnt afraid to get fired. i told the senior of agency that i applied through, (who had a habbit of intimidating associates by threatening not to renew their contract after the minimum 32wk) that it would be difficult for him to demad compliance from me by threatening to take away a job i didnt care to lose, regardless i did the job by the book, hit all my target rates most of the time, and never had any isues. amazon isnt such a bad employer as people say it is, its the people running it who make it difficult most of the time. my advice would be to make friends with supervisors/managers, show the recrutment agents you're not afraid, and try hitting your targets most of the time.",-0.9691,-16,-0.121428571
2023-10-24T21:25:11Z,Please infiltrate Boohoo next,0.3182,1,0
2023-10-24T21:23:39Z,"Biggest dummy ever .
Why not work there for 1 or 2 days  then you know the system  then put your hidden camera on . Dummy .",0,0,-0.166666667
2023-10-24T21:18:54Z,"The Colin's reaction to the fraud, his serious ""your screwed"" face changing to pure laughter when they pulled the abroad trick amazon uses to avoid taxes, legendary. The text at the end about amazon drivers encouraged to take breaks is sad, obviously a lie which sucks, they just slave their work force and throw ""reminders"" at them whilst also kindly reminding them they behind should they take the ""suggested"" break.",-0.6124,-12,0.035119048
2023-10-24T21:18:50Z,"Oh my word lmao I was watching the part where your nieces were ordering the knives on the alexa, and I wasn't even in the room that mine is in, but she added it to my basket 😱",0.3506,4,0.6
2023-10-24T21:17:15Z,No diff working in crappy ware houses in the 90s.. less manual labour in amazon,-0.6249,-4,-0.166666667
